myv_van_id,contact_type_name,datetime_canvassed,master_survey_question_name,master_survey_response_name
4220643,Walk,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38944227,Walk,2018-10-26 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39060666,Walk,2018-10-18 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4263987,Walk,2018-10-31 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37279460,Walk,2018-10-31 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3302669,Walk,2018-07-24 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
40388565,Walk,2018-11-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37145210,Walk,2018-10-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4142574,Walk,2018-08-24 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31828641,Walk,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
433686,Walk,2018-10-19 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
27931951,Walk,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4107358,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39058907,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38199951,Walk,2018-07-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4153992,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4350757,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4144094,Walk,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20782789,Walk,2018-10-19 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
15552897,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4040577,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3589866,Walk,2018-09-24 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3626271,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20134835,Walk,2018-10-26 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4535562,Walk,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20198759,Walk,2018-09-24 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4148235,Walk,2018-09-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39603479,Walk,2018-10-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39862746,Walk,2018-10-15 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4300394,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
40196247,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3636769,Walk,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3859338,Walk,2018-08-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4406401,Walk,2018-08-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
23561254,Walk,2018-10-30 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4108812,Walk,2018-08-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3392565,Walk,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
23601513,Walk,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38446938,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39477033,Walk,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4260659,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
13325896,Walk,2018-11-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3941797,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3671446,Paid Walk,2018-09-25 18:52:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3392565,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3143141,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3917033,Paid Walk,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4006952,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
23614858,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3645768,Paid Walk,2018-10-14 17:08:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32628321,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38434698,Paid Walk,2018-11-06 11:42:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3776729,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
21071784,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38454853,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39053647,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3733076,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4557756,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39601900,Paid Walk,2018-10-30 16:33:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
21641779,Paid Walk,2018-10-04 17:56:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3403546,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
15738651,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
19972026,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3934770,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3819221,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
19168811,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39053647,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3776729,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4476355,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32071912,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3711730,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39053647,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32071912,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3403546,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
9141721,Paid Walk,2018-10-15 19:36:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3403546,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32349762,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37282052,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32348112,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3651253,Paid Walk,2018-09-06 16:59:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37177639,Paid Walk,2018-09-20 19:07:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20279513,Paid Walk,2018-10-08 17:02:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39873386,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3409707,Paid Walk,2018-10-11 20:20:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32071912,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39023324,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
29099971,Paid Walk,2018-09-09 18:52:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32766551,Paid Walk,2018-10-20 15:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3846173,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3385757,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2944763,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32348112,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3733076,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32349967,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3581391,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3287420,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3763348,SMS Text,2018-08-22 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3867716,SMS Text,2018-08-22 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3847006,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4067171,SMS Text,2018-08-10 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3594037,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3456475,SMS Text,2018-09-22 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3790060,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3143141,SMS Text,2018-09-20 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4508079,SMS Text,2018-09-15 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2410303,SMS Text,2018-10-21 14:02:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3549208,SMS Text,2018-10-21 19:24:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3419042,SMS Text,2018-10-20 14:25:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20158017,SMS Text,2018-10-24 16:05:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4189116,SMS Text,2018-10-20 15:43:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4320817,SMS Text,2018-11-06 10:04:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20499560,SMS Text,2018-04-03 12:31:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3451447,SMS Text,2018-10-01 19:07:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37669393,SMS Text,2018-11-03 19:14:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2408489,SMS Text,2018-10-14 21:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3439941,SMS Text,2018-11-03 18:08:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
12394424,SMS Text,2018-09-15 17:02:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31837786,SMS Text,2018-10-04 12:20:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3402217,SMS Text,2018-04-26 20:45:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31498743,SMS Text,2018-10-31 18:48:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4149746,SMS Text,2018-03-13 19:42:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
13162780,SMS Text,2018-04-12 16:01:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4432094,SMS Text,2018-10-29 16:29:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32336908,SMS Text,2018-11-03 19:06:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38478145,SMS Text,2018-08-09 14:46:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37219290,SMS Text,2018-07-14 20:20:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17792240,SMS Text,2018-07-10 20:33:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
60283,SMS Text,2018-02-04 17:10:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32354695,SMS Text,2018-04-18 03:14:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3594037,SMS Text,2018-04-20 19:11:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3568394,SMS Text,2018-02-23 16:33:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31829788,SMS Text,2018-10-28 18:05:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3461177,SMS Text,2018-08-11 15:50:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2350715,SMS Text,2018-10-02 16:43:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20837115,SMS Text,2018-06-20 19:52:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3582897,SMS Text,2018-10-30 14:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38460868,SMS Text,2018-08-20 17:33:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3875729,SMS Text,2018-05-01 20:37:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
14688595,SMS Text,2018-06-09 18:47:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
21616983,SMS Text,2018-04-27 17:53:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20125064,SMS Text,2018-08-20 16:53:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3680257,SMS Text,2018-10-02 12:14:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3733628,SMS Text,2018-02-17 19:56:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39055252,SMS Text,2018-09-18 19:47:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39854191,SMS Text,2018-08-11 17:28:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
538461,SMS Text,2018-11-03 20:09:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3652071,SMS Text,2018-06-19 16:40:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
22228654,SMS Text,2018-08-15 13:34:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3420883,SMS Text,2018-05-09 20:40:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2173243,SMS Text,2018-08-11 14:04:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3475652,SMS Text,2018-10-27 15:04:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3483139,SMS Text,2018-04-28 17:44:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4067171,SMS Text,2018-03-15 18:38:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4013328,SMS Text,2018-11-05 14:47:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4476355,SMS Text,2018-04-07 16:35:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32354695,SMS Text,2018-11-03 15:08:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3591194,SMS Text,2018-04-18 20:58:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20114040,SMS Text,2018-09-09 16:03:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3433414,SMS Text,2018-08-28 12:33:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3556988,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3393912,SMS Text,2018-10-23 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4274867,SMS Text,2018-10-23 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4240865,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17138016,SMS Text,2018-10-14 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4095587,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
14065154,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3731341,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3456475,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3777727,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3493832,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
29427894,SMS Text,2018-10-24 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
19282132,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3427972,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20565403,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37209179,SMS Text,2018-10-16 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38460868,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
538461,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39052602,SMS Text,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39617542,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
27681184,Phone,2018-05-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20520927,Phone,2018-04-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4321485,Phone,2018-03-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4262502,Phone,2018-05-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32336201,Phone,2018-03-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4024642,Phone,2018-03-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37500780,Phone,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3976059,Phone,2018-10-10 20:59:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3685828,Phone,2018-03-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3519750,Phone,2018-07-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3374967,Phone,2018-02-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4215475,Phone,2016-10-05 18:17:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3456475,Phone,2018-07-25 21:11:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4215475,Phone,2016-10-26 21:11:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4215475,Phone,2016-10-25 18:06:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4227675,Phone,2016-10-11 18:59:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3482596,Phone,2018-10-14 15:24:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3732388,Phone,2016-11-04 19:29:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3777727,Phone,2016-09-29 18:57:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
13561997,Phone,2018-09-16 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
23614858,Phone,2018-11-05 12:45:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3536654,Phone,2018-09-15 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20202006,Phone,2018-11-04 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37976337,Phone,2018-11-04 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3220002,Phone,2018-10-16 20:12:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4218724,Phone,2018-10-27 12:30:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20836665,Phone,2018-10-29 18:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4635551,Phone,2018-10-23 15:10:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3744006,Phone,2018-10-09 19:23:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4494583,Phone,2018-10-28 16:58:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4192327,Phone,2018-10-30 15:05:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39867115,Phone,2018-10-28 19:44:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39022320,Phone,2018-11-03 18:40:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39867115,Phone,2018-10-28 19:44:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3560146,Phone,2018-10-21 19:49:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3541767,Phone,2018-10-02 19:39:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20836976,Phone,2018-10-29 17:18:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3638588,Phone,2018-10-17 19:17:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3956041,Phone,2018-10-31 16:22:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3567615,Phone,2018-10-29 13:31:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
354904,Phone,2018-10-28 13:46:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3360356,Phone,2018-10-24 19:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3860416,Phone,2018-10-25 19:18:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38786012,Phone,2018-10-28 17:26:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32623700,Phone,2018-10-16 18:58:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4018242,Phone,2018-10-22 16:13:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3557155,Phone,2018-10-18 18:24:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
14163972,Phone,2018-11-02 18:39:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38452969,Phone,2018-10-27 17:32:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3815132,Phone,2018-10-25 16:52:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3835355,Phone,2018-10-24 17:17:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3548034,Phone,2018-10-30 14:49:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3582897,Phone,2018-10-29 16:27:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20028160,Phone,2018-10-27 12:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
31835108,Phone,2018-10-17 20:21:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4192327,Phone,2018-10-30 15:05:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3977581,Phone,2018-10-22 15:33:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3152753,Phone,2018-10-16 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4092931,Phone,2018-10-30 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3966625,Phone,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3880539,Phone,2018-10-31 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3222757,Phone,2018-09-15 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3677729,Phone,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2173243,Phone,2018-10-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17853366,Phone,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
333005,Phone,2018-10-19 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3548034,Phone,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
9307660,Phone,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3455986,Phone,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3976179,Phone,2018-09-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
679087,Phone,2018-10-08 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3556988,Phone,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3696057,Phone,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4099783,Phone,2018-11-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3880539,Phone,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32354600,Phone,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3997791,Phone,2018-10-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4408499,Phone,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20309627,Phone,2018-09-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3691207,Phone,2018-08-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31478218,Phone,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20157294,Phone,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
29045015,Phone,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3403971,Phone,2018-09-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39867115,Phone,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
8915114,Phone,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3977581,Phone,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2753777,Phone,2018-10-15 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39018363,Phone,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3696057,Phone,2018-10-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4428228,Phone,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3597146,Phone,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3982215,Phone,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3867082,Walk,2018-10-23 18:43:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4361656,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4227979,Walk,2018-06-18 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4448788,Walk,2018-10-14 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
